gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM
C11orf57	0.0	0.680752	0.453356	2.411518	1.444446	0.744466
TIMM8B	88.818649	128.366699	79.283401	163.960571	123.835175	83.051353
SDHD	77.298332	40.890911	45.700874	29.790413	36.744415	27.891649
IL18	0.0	0.0	0.0	0.0	0.0	0.0
TEX12	0.0	0.0	0.0	0.0	0.0	0.0
BCO2	0.058526	0.0	0.0	0.117792	0.0	0.053787
PTS	102.63356	39.207397	37.247974	75.681122	21.107206	34.371685
C11orf34	0.0	0.0	0.0	0.075325	0.0	0.0
NCAM1	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288346	0.0	0.0	0.0	0.0	0.0	0.0
TTC12	1.437448	1.699382	1.059234	2.927	1.409314	1.37158
ANKK1	0.0	0.0	0.0	0.0	0.340556	0.0
DRD2	0.0	0.0	0.0	0.0	0.0	0.227095
MIR4301	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS5	0.920358	0.0	1.250126	0.771432	0.454117	0.905645
ZW10	11.143592	6.451481	6.465927	6.047194	0.501551	1.186731
CLDN25	0.0	0.0	0.0	0.0	0.0	0.0
USP28	14.472185	12.516537	8.873844	8.436872	6.71495	3.300043
HTR3B	0.0	0.0	0.0	0.0	0.0	0.0
HTR3A	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB16	0.0	0.0	0.0	0.0	0.0	0.0
NNMT	2.800797	4.533052	0.919386	0.495201	0.0	1.198043
C11orf71	11.178585	8.848333	8.885716	7.780681	11.602919	15.952513
RBM7	80.331749	11.503766	24.303822	8.938677	2.068381	6.320812
REXO2	99.191536	77.415085	77.705971	51.675594	19.150812	22.93358
NXPE1	0.0	0.0	0.0	0.0	0.0	0.0
NXPE4	0.0	0.0	0.0	0.0	0.0	0.0
NXPE2	0.0	0.0	0.0	0.0	0.0	0.0
CADM1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00900	0.0	0.0	0.0	0.0	0.0	0.0
BUD13	0.962615	2.002089	0.0	0.471536	0.0	0.930479
ZNF259	69.589943	97.58506	66.566177	67.300201	75.860847	55.414577
APOA5	0.0	0.0	0.0	0.0	0.0	0.0
APOA4	29.038929	0.57226	0.0	0.155193	0.185157	0.0
APOC3	183.463089	32.932713	29.61429	16.747248	17.178812	7.283859
APOA1	522.87854	140.818466	145.777725	5.550672	0.1519	1.081188
SIK3	5.21413	4.589358	7.933458	3.449436	5.803792	5.941019
PAFAH1B2	22.871031	25.477865	14.803588	25.873335	11.972687	10.593487
SIDT2	6.359644	6.815004	7.988867	2.436436	4.28769	8.216677
LOC100652768	0.0	0.0	0.056192	0.068446	0.0	1.638756
TAGLN	2.529032	0.837932	2.870961	3.725588	5.671789	5.27693
PCSK7	22.248047	23.676912	18.813601	22.978836	29.565756	27.478193
RNF214	0.0	0.0	3.023756	6.337069	0.0	0.0
BACE1	0.0	0.0	0.0	0.0	0.0	0.0
BACE1-AS	0.0	0.0	0.0	0.428725	0.816843	0.295658
CEP164	0.452941	0.362184	1.300652	0.603944	2.45624	1.299649
DSCAML1	0.347321	0.0	0.0	0.284397	0.048111	0.068226
FXYD2	0.0	0.0	0.0	0.0	0.0	0.0
FXYD6-FXYD2	0.0	0.0	0.0	0.0	0.0	0.0
FXYD6	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS13	0.0	3.490673	2.46716	2.737167	20.371511	3.444405
IL10RA	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS4-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS4	0.0	0.0	0.0	0.0	0.0	0.178688
SCN4B	0.0	0.0	0.0	0.0	0.0	0.0
SCN2B	0.0	0.0	0.0	0.0	0.0	0.0
AMICA1	1.018921	1.798605	1.075528	0.10513	0.179024	0.210607
MPZL3	0.692556	0.0	0.0	0.120808	0.0	0.0
MPZL2	1.231245	0.11952	0.228833	0.0	0.09163	0.191863
CD3E	0.0	0.0	0.0	0.0	0.0	0.0
CD3D	0.0	0.0	0.0	0.0	0.0	0.0
CD3G	0.0	0.0	0.1032	0.0	0.0	0.0
UBE4A	10.254039	5.870862	4.088343	7.159194	0.0	0.725123
ATP5L	160.123993	195.534286	114.743065	261.38501	157.887833	108.780518
KMT2A	1.40918	0.799972	1.613984	1.890334	0.513291	0.688413
TTC36	0.0	0.0	0.0	0.0	0.0	0.0
TMEM25	0.0	0.0	0.0	0.0	0.0	0.0
IFT46	0.0	0.0	0.0	0.0	0.0	0.0
ARCN1	0.986516	0.31643	2.483912	0.552671	1.938815	2.469228
PHLDB1	4.072235	8.29708	5.366244	6.700284	9.804898	10.777805
TREH	0.105912	0.0	0.15309	0.0	0.206534	0.0
DDX6	21.527723	9.144439	9.512458	7.675151	0.938472	2.371965
CXCR5	0.0	0.0	0.0	0.0	0.0	0.0
BCL9L	2.710372	3.541434	3.810829	1.591949	2.129291	3.527097
MIR4492	0.0	0.0	0.0	0.0	0.0	0.0
UPK2	2.37009	2.881777	5.053983	6.11999	10.971557	8.326238
FOXR1	9.817323	13.917309	3.71781	18.041048	15.304645	9.396285
CCDC84	29.34955	17.242201	24.481131	31.726799	25.947813	24.108273
RPL23AP64	0.0	0.0	0.0	0.754039	0.0	0.0
RPS25	2507.972412	2752.741211	1920.87085	3560.098389	1290.200439	1338.367188
TRAPPC4	38.284092	52.75555	48.33987	49.587513	58.879677	33.274132
MIR3656	0.333511	0.161182	0.137864	0.17608	0.195695	0.235956
SLC37A4	44.377289	64.777512	12.815771	57.731541	46.556614	82.679199
HYOU1	2.409879	2.813371	2.254726	2.017088	2.003817	1.303825
VPS11	15.328569	17.627808	25.58106	17.103378	29.071575	23.183296
HMBS	26.814545	35.17786	33.174484	30.026812	70.230843	51.694019
H2AFX	16.305031	20.934237	23.746185	19.142931	31.926163	56.440613
DPAGT1	14.305888	20.599279	19.630915	15.741316	9.500162	12.133831
C2CD2L	1.934655	1.611534	1.062107	1.616046	2.671796	4.495109
HINFP	4.643279	4.922726	3.765019	0.0	0.0	0.0
ABCG4	0.0	0.0	0.0	0.0	0.0	0.0
NLRX1	0.833538	0.220986	0.011079	0.0	0.072786	0.180474
PDZD3	0.0	0.0	0.0	0.0	0.0	0.0
CCDC153	0.253124	4.00139	1.285171	2.87814	5.637421	2.512453
CBL	10.401601	10.07388	11.417817	6.403503	3.742989	4.280131
MCAM	0.415038	0.529919	0.206924	0.0	2.010479	0.3811
RNF26	8.687457	17.307394	14.294648	18.860889	29.686281	32.989834
C1QTNF5	0.0	0.0	0.0	0.0	0.0	0.0
MFRP	0.0	0.0	0.0	0.0	0.0	0.0
USP2	0.0	0.0	0.0	0.0	0.0	0.021375
LOC100499227	0.0	1.266329	0.716051	1.000105	1.801012	0.0
THY1	0.09057	1.203302	0.198828	0.0	0.0	0.467301
PVRL1	0.0	0.0	0.0	0.0	0.0	0.0
TRIM29	0.425133	0.193739	0.408521	4.670018	2.071846	1.993833
OAF	9.263823	10.159185	4.368904	26.980865	7.14729	5.831452
POU2F3	0.0	0.0	0.0	0.0	0.0	0.0
LOC649133	0.043367	0.0	0.0	0.0	0.0	0.0
TMEM136	0.0	0.551775	0.86468	0.0	0.000247	0.0
ARHGEF12	0.0	4.681835	0.0	0.0	0.0	0.0
GRIK4	0.0	0.0	0.0	0.0	0.0	0.0
TBCEL	0.0	0.0	0.0	0.0	0.0	0.0
TECTA	0.083912	0.0	0.049445	0.0	0.0	0.0
SC5D	7.440989	2.577142	2.321198	4.484436	1.131858	1.949052
SORL1	0.03945	0.657043	0.050974	0.0	0.0	0.0
MIR100HG	0.0	0.0	0.0	0.037663	0.0	0.0
MIR125B1	0.0	0.0	0.0	0.0	0.0	0.0
BLID	0.0	0.0	0.0	0.0	0.376834	0.0
MIRLET7A2	0.0	0.0	0.0	0.0	0.0	0.0
MIR100	0.0	0.0	0.0	0.0	0.0	0.0
UBASH3B	13.380217	4.354046	2.01639	2.67852	0.476329	0.98261
CRTAM	0.0	0.0	0.0	0.0	0.0	0.0
C11orf63	0.0	0.0	0.0	0.0	0.0	0.0
BSX	0.0	0.0	0.0	0.0	0.0	0.0
LOC341056	0.0	0.0	0.002802	0.005446	0.006793	0.0
HSPA8	1834.863281	1623.702148	1456.749268	2144.478271	322.80896	394.931152
CLMP	13.279391	10.646018	14.611691	1.911776	0.46482	5.805184
MIR4493	0.0	0.0	0.0	0.0	0.0	0.0
GRAMD1B	0.645451	0.040186	0.286815	0.673336	0.0	0.0
SCN3B	0.0	0.0	0.0	0.0	0.0	0.0
ZNF202	4.458695	2.58938	7.396281	8.143962	2.329936	2.826166
OR6X1	0.0	0.0	0.0	0.0	0.0	0.0
OR6M1	0.0	0.0	0.0	0.0	0.0	0.0
TMEM225	0.0	0.0	0.0	0.0	0.0	0.0
OR8D4	0.0	0.0	0.0	0.0	0.0	0.0
OR4D5	0.0	0.0	0.0	0.0	0.0	0.0
OR6T1	0.0	0.0	0.0	0.0	0.0	0.0
OR10S1	0.0	0.0	0.0	0.0	0.0	0.0
OR10G4	0.0	0.0	0.0	0.0	0.0	0.0
OR10G9	0.0	0.0	0.0	0.0	0.0	0.0
OR10G8	0.0	0.0	0.0	0.0	0.0	0.0
OR10G7	0.0	0.0	0.0	0.0	0.0	0.0
VWA5A	0.521126	0.12767	0.0	0.0	0.0	0.0
OR8G2	0.0	0.0	0.0	0.12483	0.0	0.0
OR8G1	0.0	0.366479	0.0	0.0	0.0	0.0
OR8G5	1.586204	0.286673	0.733172	0.110167	0.0	0.0
OR8D1	0.117096	0.0	0.0	0.0	0.0	0.0
OR8D2	0.0	0.0	0.0	0.0	0.0	0.0
OR8B2	0.0	0.0	0.0	0.0	0.0	0.0
OR8B3	0.0	0.0	0.0	0.0	0.0	0.0
OR8B4	0.05836	0.0	0.0	0.0	0.144166	0.0
OR8B8	0.0	0.0	0.0	0.0	0.0	0.0
OR8B12	0.0	0.0	0.0	0.0	0.0	0.0
OR8A1	0.3231	0.0	0.0	0.0	0.0	0.160154
PANX3	0.0	0.0	0.269401	0.0	0.0	0.0
TBRG1	10.193793	4.803342	6.420156	3.110257	2.557547	3.820538
SIAE	0.0	0.0	0.0	0.0	0.0	0.0
SPA17	5.575472	1.120687	2.229505	4.153626	0.0	2.184953
NRGN	0.0	0.0	0.0	0.0	0.0	0.0
VSIG2	0.0	0.0	0.295358	0.0	0.0	0.0
ESAM	1.165748	0.528146	0.228823	0.0	0.0	0.0
MSANTD2	13.712754	3.762654	5.853251	9.378228	0.875623	1.92977
ROBO3	0.266325	0.103967	0.092149	0.0	0.0	0.211825
ROBO4	0.0	0.0	0.0	0.0	0.0	0.0
HEPN1	0.0	0.0	0.0	0.0	0.0	0.0
HEPACAM	0.0	0.0	0.0	0.0	0.0	0.0
CCDC15	0.652127	0.030712	0.0	0.189515	0.0	0.077726
SLC37A2	0.0	0.0	0.0	0.0	0.0	0.0
TMEM218	1.066593	2.221823	2.789636	0.971223	0.189188	1.108328
PKNOX2	0.0	0.0	0.0	0.0	0.0	0.0
FEZ1	0.846973	0.0	0.106813	0.813135	0.077242	0.089066
EI24	0.0	4.241322	2.35712	1.838351	0.0	12.6453
STT3A	2.709721	4.948446	3.557969	3.560066	1.607347	1.382137
CHEK1	3.202141	0.656639	3.517533	2.087746	0.767827	0.610343
ACRV1	0.786035	1.033	1.167087	0.772063	0.73968	0.477702
PATE1	0.0	0.0	0.0	0.0	0.0	0.0
PATE2	0.0	0.252125	0.0	0.0	0.0	0.09874
PATE3	0.0	0.0	0.0	0.0	0.0	0.0
PATE4	0.0	0.0	0.0	0.0	0.0	0.0
HYLS1	0.0	0.0	0.0	0.0	0.0	0.0
PUS3	11.254421	7.393652	11.719884	8.203662	1.442052	2.470495
DDX25	0.415367	0.302204	0.128572	0.186028	0.0	0.177429
CDON	0.499186	0.044195	0.139671	0.06928	0.219861	0.215012
RPUSD4	0.0	0.0	0.0	0.106738	0.0	0.0
FAM118B	10.839841	16.327709	15.490664	12.134493	7.149935	6.434875
SRPR	0.005934	0.0	0.033589	0.217418	0.304399	0.0
FOXRED1	31.463211	0.0	29.514881	16.359011	66.913429	53.266087
TIRAP	0.0	0.325151	0.497365	0.520939	1.437882	3.216737
DCPS	1.916147	6.043096	11.115274	4.872701	10.585294	15.075241
ST3GAL4-AS1	1.202693	4.605045	2.700737	7.222675	7.174383	2.023908
ST3GAL4	0.42856	4.902934	3.506362	3.78797	6.202826	9.234574
KIRREL3	0.0	0.048838	0.0	0.0	0.215098	0.153173
MIR3167	0.0	0.0	0.0	0.0	0.0	0.0
KIRREL3-AS3	0.0	0.0	0.0	0.0	0.0	0.0
ETS1	0.0	0.0	0.0	0.0	0.0	0.0
FLI1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
FLI1	0.026794	0.056655	0.0	0.0	0.0	0.0
KCNJ1	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ5	0.0	0.0	0.0	0.0	0.0	0.395856
C11orf45	0.0	0.0	0.0	0.077641	0.680554	0.209735
TP53AIP1	0.012738	0.0	0.0	0.0	0.016595	0.0
ARHGAP32	0.192169	0.310887	14.49658	0.0	0.0	0.0
BARX2	0.0	0.0	0.0	0.0	0.0	0.0
TMEM45B	0.498758	4.94713	0.536253	9.482968	3.717969	1.829157
NFRKB	0.0	0.118268	0.271745	0.081682	0.505515	0.259863
PRDM10	0.0	0.048182	0.0	0.0	0.0	0.905122
LINC00167	0.0	0.0	0.0	0.0	0.0	0.0
APLP2	73.991188	10.439095	28.593185	7.909352	78.45829	28.695345
ST14	6.050272	23.678682	26.206896	20.854374	65.523407	78.442215
ZBTB44	6.65253	3.93953	2.376066	4.228768	1.798564	2.696441
ADAMTS8	0.0	0.0	0.0	0.0	0.0	0.351428
ADAMTS15	0.0	0.0	0.0	0.0	0.0	0.0
SNX19	1.558523	0.833762	1.938959	3.823402	0.375511	0.990781
NTM	0.0	0.0	0.0	0.0	0.0	0.0
OPCML	0.0	0.0	0.0	0.0	0.0	0.0
SPATA19	0.0	0.0	0.0	0.0	0.0	0.0
MIR4697HG	0.380513	0.021001	0.0	0.0	0.197053	0.042892
MIR4697	0.0	0.0	0.0	0.0	0.255739	0.0
LOC100128239	0.0	0.0	0.0	0.0	0.0	0.0
JAM3	0.0	0.0	0.250435	0.840125	0.0	0.0
NCAPD3	7.942873	9.076091	7.285643	7.822013	17.055201	10.229248
VPS26B	13.449174	12.923255	14.102149	16.537849	18.928577	12.870558
THYN1	1.981956	0.0	0.0	3.252669	0.0	0.0
ACAD8	6.744603	7.72086	10.933895	7.136248	5.557899	9.030698
GLB1L3	3.336589	2.431169	3.806938	1.65302	4.292166	2.338821
GLB1L2	0.0	0.0	0.139348	0.295838	0.641633	2.221819
B3GAT1	0.0	0.0	0.0	0.0	0.0	0.0
LOC283177	0.0	0.0	0.0	0.0	0.0	0.0
LOC100288778	2.106915	6.083073	3.584194	3.292888	15.834834	12.573809
FAM138D	0.0	0.0	0.0	0.0	0.0	0.0
IQSEC3	0.0	0.0	0.0	0.0	0.0	0.0
LOC574538	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A12	0.0	0.0	0.0	0.0	0.0	0.0
SLC6A13	0.0	0.0	0.0	0.0	0.0	0.0
KDM5A	4.633445	4.453864	4.345306	5.002678	1.536471	2.028526
CCDC77	0.0	0.0	0.0	0.0	0.0	0.0
B4GALNT3	0.157487	1.500311	0.616595	1.852124	2.308595	1.251614
NINJ2	2.345322	1.318109	0.173122	0.422772	1.002558	0.0
WNK1	5.202836	1.368876	0.0	0.384834	1.666338	2.033065
RAD52	3.056405	1.714999	3.991373	3.803676	1.825634	2.401993
ERC1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00942	0.0	0.0	0.0	0.0	0.0	0.0
FBXL14	0.0	0.0	1.476304	0.0	0.086275	0.98586
WNT5B	0.0	0.0	0.0	0.0	0.0	0.0
MIR3649	0.0	0.0	0.0	0.0	0.0	0.0
ADIPOR2	23.630098	25.768463	21.921291	29.390459	20.307394	14.642363
CACNA2D4	0.0	0.0	0.0	0.0	0.0	0.0
LRTM2	0.0	0.0	0.0	0.0	0.0	0.0
LINC00940	0.0	0.0	0.0	0.0	0.0	0.0
DCP1B	2.642456	0.965641	2.288657	1.629732	2.803737	4.084516
CACNA1C	0.0	0.0	0.0	0.0	0.0	0.0
LOC283440	0.0	0.0	0.0	0.0	0.0	0.0
FKBP4	30.599396	35.897495	37.014481	35.209202	33.419434	30.824766
ITFG2	3.940303	7.91654	5.130348	6.514377	6.37682	5.969939
NRIP2	0.18815	0.217803	0.138325	0.108535	0.097738	0.204506
LOC100507424	1.526639	0.430807	0.968011	3.212319	0.360367	0.15825
FOXM1	0.0	6.638736	0.331249	0.330534	0.0	0.060214
RHNO1	0.0	0.0	0.0	1.45839	0.0	0.0
TULP3	0.0	0.596232	0.701253	0.0	0.889664	0.335812
TEAD4	38.913315	68.63871	37.627697	61.205223	69.39669	57.92107
TSPAN9	0.0	0.0	0.03824	0.0	0.0	0.0
PRMT8	0.0	0.0	0.0	0.0	0.0	0.0
EFCAB4B	0.073324	0.0	0.170044	0.0	0.360161	0.0
PARP11	0.684106	0.437471	0.052326	0.711653	0.175687	0.12148
CCND2	0.0	0.0	0.0	0.0	0.0	0.038167
C12orf5	22.8097	16.538603	16.833035	16.165018	4.639977	5.351549
FGF23	0.0	0.0	0.0	0.0	0.0	0.0
FGF6	0.0	0.0	0.0	0.0	0.0	0.0
C12orf4	14.100608	5.682811	4.741239	6.492746	0.817312	1.716626
RAD51AP1	8.617409	5.428704	1.450697	0.208717	2.967481	4.821059
DYRK4	2.517382	2.626606	2.855337	5.966773	4.35985	2.519618
AKAP3	4.092109	0.0	0.031638	0.0	0.0	0.0
NDUFA9	75.285774	86.460602	100.682648	87.200203	55.510056	43.029739
GALNT8	1.313803	0.0	0.0	0.449953	1.104646	0.0
KCNA6	0.180908	0.0	0.495862	0.193008	0.223551	0.0
KCNA1	0.0	0.0	0.0	0.0	0.0	0.0
KCNA5	0.0	0.0	0.0	0.0	0.0	0.0
NTF3	0.0	0.0	0.0	0.0	0.0	0.0
ANO2	0.0	0.062531	0.0	0.046343	0.0	0.0
VWF	0.0	0.0	0.0	0.0	0.0	0.0
CD9	67.370117	55.577408	47.663906	30.27017	21.921017	33.452568
PLEKHG6	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF1A	1.399328	1.400704	1.18434	1.067111	2.529462	2.418318
SCNN1A	1.560774	2.076621	0.77426	0.161127	0.387666	0.0
LTBR	3.966117	8.961756	4.752401	4.456234	4.830337	13.889771
CD27-AS1	0.0	0.0	0.0	0.0	0.0	0.0
CD27	0.0	0.0	0.0	0.0	0.0	0.0
TAPBPL	0.0	0.104147	0.0	0.068274	0.147733	0.0
VAMP1	0.0	1.052091	0.0	0.0	1.597752	0.0
MRPL51	167.86026	174.725937	160.024582	181.142242	102.200996	99.017662
NCAPD2	6.661777	7.221585	8.492663	11.273759	11.60593	9.374573
SCARNA10	0.0	0.0	0.0	0.0	0.0	0.0
GAPDH	5860.652344	7277.135742	10449.769531	7137.90918	14370.253906	13781.750977
IFFO1	0.0	0.0	0.0	0.0	0.0	0.0
NOP2	29.727301	41.222462	48.608971	49.205032	55.397923	40.58807
CHD4	11.913325	21.421717	30.330254	18.738619	33.133434	31.97191
SCARNA11	0.0	0.0	0.0	0.0	0.0	0.0
LPAR5	0.0	0.0	0.0	0.0	0.0	0.0
ACRBP	0.667566	0.0	0.0	0.0	0.061347	0.0
ING4	2.849577	0.508055	0.0	1.910288	3.233769	3.319374
ZNF384	0.169207	0.446433	0.0	0.0	0.0	0.294313
PIANP	0.0	0.0	0.0	0.0	0.0	0.0
COPS7A	0.0	17.296967	0.0	0.0	0.0	1.691849
MLF2	0.0	0.0	0.0	0.0	0.0	0.0
PTMS	15.253034	18.280722	9.362309	11.440096	32.310341	22.229519
LAG3	0.0	0.0	0.0	0.0	0.0	0.0
CD4	0.0	0.0	0.0	0.0	0.0	0.0
GPR162	0.0	0.0	0.0	0.0	0.0	0.0
LEPREL2	0.0	0.0	0.0	0.0	0.0	0.0
GNB3	0.509167	0.412004	0.963508	0.449274	1.069708	1.244015
CDCA3	45.139252	73.290894	55.274208	52.269341	43.963413	60.148506
USP5	5.219171	4.398298	4.805153	3.303753	6.346982	11.181604
TPI1	262.460297	267.17926	352.022675	241.7948	287.062958	244.143417
SPSB2	0.0	0.0	0.0	0.0	0.0	0.0
RPL13P5	1.353376	3.94478	2.233725	0.0	2.563508	3.121884
DSTNP2	4.692041	3.713888	0.920021	0.708855	1.485352	1.236929
LRRC23	1.967371	0.454109	0.0	0.622478	1.105176	0.339141
ENO2	12.533904	8.710904	2.995683	5.162937	1.831423	0.686576
ATN1	2.358476	2.50293	4.212075	1.771227	3.426703	2.827907
C12orf57	70.755173	69.926819	79.428864	79.756744	125.562981	164.275513
PTPN6	0.0	0.0	0.0	0.0	0.0	0.0
MIR200C	0.0	0.0	0.0	0.0	0.0	0.0
MIR141	0.0	0.0	0.0	0.0	0.0	0.0
PHB2	0.305243	0.863992	1.507373	0.096432	0.020136	0.008773
SCARNA12	5.160471	2.83023	11.140109	10.1769	21.312231	30.593794
EMG1	75.068138	141.424927	108.475311	136.999893	55.183735	66.378845
LPCAT3	45.162189	49.680637	35.461742	82.117081	144.985565	67.604309
C1S	0.0	0.0	0.0	0.0	0.0	0.0
C1R	0.047903	0.453565	0.0	0.451602	0.0	0.0
C1RL	0.0	0.0	0.0	0.0	0.079395	0.0
C1RL-AS1	0.0	0.0	0.0	0.0	0.0	0.0
RBP5	0.0	0.0	0.0	0.0	0.0	0.0
CLSTN3	0.0	0.0	0.188994	0.0	0.0	0.0
PEX5	0.069855	0.0	0.0	0.0	0.0	0.780916
ACSM4	0.0	0.0	0.0	0.0	0.0	0.0
CD163L1	0.367956	0.0	0.0	0.110452	0.0	0.0
CD163	0.0	0.0	0.198019	0.0	0.0	0.0
APOBEC1	0.0	0.0	0.0	0.0	0.0	0.0
GDF3	20.000574	22.764843	6.029161	0.0	0.804666	0.0
DPPA3	386.7453	322.588623	251.970566	312.281128	82.221024	86.670143
CLEC4C	0.0	0.0	0.0	0.224148	0.0	0.0
NANOGNB	0.291565	0.0	0.406208	0.319946	0.281823	0.0
NANOG	8.994014	5.780464	0.089809	0.0	0.0	0.0
SLC2A14	3.379437	4.002541	4.514091	2.684408	0.968163	2.131594
SLC2A3	336.690552	295.739197	353.222504	309.252533	213.254196	270.070129
FOXJ2	0.645192	1.350034	1.145547	0.695104	0.258789	0.411495
C3AR1	0.0	0.0	0.0	0.0	0.0	0.0
NECAP1	8.549469	5.078504	5.773372	4.23283	1.146061	1.418521
CLEC4A	1.429348	0.0	0.0	0.0	0.0	0.0
POU5F1P3	15.871999	13.636379	5.509061	7.232337	10.236362	3.329017
ZNF705A	0.0	0.0	0.0	0.0	0.0	0.0
FAM66C	0.0	0.0	0.0	0.0	0.0	0.0
FAM90A1	0.0	0.0	0.0	0.0	0.0	0.0
FAM86FP	0.09705	0.0	0.0	0.474062	0.138451	0.068644
LINC00937	0.325809	0.0	0.0	0.0	0.0	0.0
CLEC6A	1.259588	0.0	0.0	0.0	0.0	0.0
CLEC4D	1.608245	0.0	0.0	0.0	0.0	0.0
CLEC4E	1.846228	0.0	0.0	0.0	0.0	0.0
AICDA	0.0	0.0	0.049381	0.0	0.0	0.0
MFAP5	1.01475	0.49248	0.342538	0.482511	0.068847	0.0
RIMKLB	10.212805	6.028674	3.922178	4.367044	0.959464	1.756997
A2ML1	1.211778	0.740179	1.186591	0.044569	0.248977	0.184568
PHC1	4.387103	5.425134	9.381831	0.830476	0.092135	1.128631
M6PR	0.0	28.711357	0.0	5.807415	11.224183	1.799359
KLRG1	1.777855	0.359221	0.079302	0.194759	0.0	0.0
LINC00612	0.0	0.0	0.0	0.0	0.0	0.0
A2M-AS1	0.0	0.0	0.0	0.0	0.430062	0.0
A2M	0.0	0.0	0.0	0.034906	0.0	0.0
PZP	0.0	0.0	0.033835	0.053719	0.0	0.0
A2MP1	0.0	0.0	0.0	0.0	0.0	0.0
MIR1244-1	0.124022	0.032937	0.0	0.017995	0.068669	0.444459
MIR1244-2	1.621632	0.301923	0.0	0.205363	0.738839	1.67971
MIR1244-3	21.203421	2.767628	0.072243	2.343632	7.949452	6.348002
LOC100499405	0.740021	0.712192	1.160658	0.471334	1.332883	0.755642
LOC642846	1.482874	4.70559	4.525867	2.765825	5.271662	4.886662
DDX12P	2.083163	5.409051	4.251538	3.652545	6.809138	10.017545
KLRB1	0.0	0.0	0.129118	0.0	0.0	0.0
LOC374443	0.3047	1.540208	0.600646	0.832622	0.32989	0.0
CLEC2D	0.0	0.0	0.0	0.0	0.0	0.0
CLECL1	0.0	0.0	0.0	0.0	0.0	0.0
CD69	0.0	0.0	0.453565	0.0	0.0	0.0
KLRF1	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2B	0.0	0.0	0.0	0.0	0.0	0.0
KLRF2	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2A	0.0	0.521061	0.0	0.0	0.0	0.0
CLEC12A	0.0	0.0	0.0	0.0	0.0	0.0
CLEC1B	0.0	0.0	0.552113	0.332637	0.0	0.0
CLEC12B	0.0	0.0	0.0	0.038309	0.0	0.0
CLEC9A	0.946862	0.0	0.0	0.0	0.0	0.0
CLEC1A	28.456768	14.405777	18.343081	2.195992	0.522311	1.872217
CLEC7A	0.0	0.0	0.0	0.0	0.0	0.0
OLR1	0.414915	0.0	0.0	0.0	0.0	0.0
TMEM52B	2.192764	4.825007	4.324398	3.080834	1.844738	2.766557
GABARAPL1	51.614861	38.965305	14.442948	10.768816	0.605413	2.495469
KLRD1	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	0.0	0.0	0.0	0.0	0.0	0.0
KLRC4-KLRK1	1.265785	0.417577	1.226129	1.509531	1.506009	1.273508
KLRC4	0.0	0.0	0.0	0.0	0.0	0.0
KLRC3	0.208837	0.0	0.417612	0.0	0.0	0.0
KLRC2	0.0	0.0	0.0	0.0	0.0	0.0
KLRC1	0.0	0.0	0.0	0.0	0.0	0.0
KLRAP1	2.909176	0.050034	0.0862	0.38587	0.094292	0.452989
MAGOHB	3.632901	3.471239	2.117976	3.284217	0.872586	1.721328
STYK1	1.215165	0.0	0.031392	0.371867	0.160685	0.0
YBX3	5.083388	0.230212	1.285353	0.509085	3.281115	3.478848
TAS2R7	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R8	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R9	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R10	0.0	0.0	0.0	0.0	0.0	0.0
PRR4	0.047081	0.0	0.0	0.070077	0.0	0.0
PRH1-PRR4	1.128893	0.405424	1.469161	0.485357	1.562374	0.803461
PRH1	0.59296	0.0	0.0	0.0	0.0	0.066288
TAS2R13	0.0	0.072745	0.0	0.0	0.0	0.193135
PRH2	0.0	0.0	0.021754	0.0	0.094051	0.191288
TAS2R14	0.0	0.0	0.926228	0.396169	0.139397	0.166721
TAS2R50	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R20	0.141782	0.389545	0.292398	0.125416	0.380715	0.124986
TAS2R19	0.015019	0.0	0.0	0.047462	0.133832	0.0
TAS2R31	1.241768	0.328357	0.72732	1.346078	0.0	0.15768
TAS2R46	0.0	0.0	0.0	0.062407	0.0	0.0
TAS2R43	0.0	0.0	0.020096	0.055156	0.0	0.0
TAS2R30	0.0	0.0	0.590403	0.161056	0.0	0.0
TAS2R42	0.0	0.09818	0.0	0.0	0.0	0.0
PRB3	0.0	0.327429	0.0	0.0	0.444108	0.0
PRB4	0.0	0.0	0.0	0.0	0.0	0.0
