gene_id	C4_e1_c1_count	C4_e1_c2_count	C4_e1_c3_count	C4_e1_c4_count	C4_e2_c1_count	C4_e2_c2_count	C4_e2_c3_count	C4_e2_c4_count	C4_e3_c1_count	C4_e3_c2_count	C4_e3_c3_count	C4_e3_c4_count	C8_e1_c1_count	C8_e1_c2_count	C8_e1_c3_count	C8_e1_c4_count	C8_e1_c5_count	C8_e1_c6_count	C8_e1_c7_count	C8_e1_c8_count	C8_e2_c1_count	C8_e2_c2_count	C8_e2_c3_count	C8_e2_c4_count	C8_e2_c5_count	C8_e2_c6_count	C8_e2_c7_count	C8_e2_c8_count
Ugt1a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4532	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	4	0	37	0	0	0
Palb2	0	0	0	20	0	0	91	502	433	29	194	0	0	0	68	0	0	0	4	0	0	121	0	71	588	468	28	0
Gm7134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chpf	0	0	0	0	0	0	0	0	0	0	0	0	23	0	215	0	0	0	0	0	5	704	0	0	0	20	0	0
Psmb11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	45	0	0	0	0	0	0	0	0	0	0
Psmb10	254	127	0	501	406	339	622	35	809	539	280	228	966	232	316	491	211	3	225	0	0	370	279	333	327	224	64	0
H2-T23	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	5	0	148	0
H2-T22	0	0	0	0	0	118	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
H2-T24	8	0	183	25	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss11e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyz2	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dennd5b	0	998	24	0	61	176	69	532	533	381	593	1536	43	637	352	236	461	1129	240	1057	464	384	93	77	327	464	506	315
Dennd5a	0	0	0	0	0	379	0	587	455	216	184	0	367	0	0	0	0	0	0	0	0	135	57	101	459	605	160	45
Ppp1r9a	67	153	0	0	0	123	61	0	0	1183	10	97	512	523	0	4	103	198	0	8	61	131	0	0	0	0	0	0
Ppp1r9b	0	0	0	0	0	49	186	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chp1	1028	1392	4571	2388	6372	2588	1937	537	5418	243	975	16	3588	712	3024	1153	1704	1526	7950	5452	4890	4371	1345	2919	3708	3884	1521	4899
Clec11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb2a-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2a3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clec1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
Clec1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synpo2l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C130083M11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lst1	169	350	693	437	394	406	318	0	831	1063	492	586	106	208	290	175	208	848	162	7	0	581	523	357	4	256	314	1103
Cyp11a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0
Ehmt1	558	237	1363	834	2473	1349	2540	1163	810	625	618	1628	386	350	503	944	583	3102	786	737	754	1088	506	1208	1594	1304	1229	487
Ehmt2	544	303	0	836	865	306	623	67	940	1580	559	252	665	381	1133	350	397	1661	2570	572	827	1068	534	687	0	1563	1319	1873
D6Ertd474e	0	6	0	0	466	28	241	305	380	29	69	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933413J09Rik	0	0	0	261	0	49	0	0	10	0	14	6	14	0	0	0	0	0	0	0	0	179	26	0	0	0	4	0
Gnao1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sfn	6534	3978	4140	6065	5435	6101	5891	7590	9200	6237	6083	4328	7875	12915	22869	23622	23204	25176	43752	22699	41510	51258	27133	25038	19250	44313	12058	14360
Tank	0	87	94	1465	879	705	762	849	854	981	209	736	0	0	0	240	765	0	4	0	0	48	0	87	0	0	42	0
Rap1gap	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	87	68	0	0	0	0	0
Tmem35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem37	1162	4	4	447	3451	78	2176	1400	1478	0	1459	15	4349	4048	3432	1448	1615	4480	4439	5876	5354	2680	582	2289	4463	942	3198	2260
Tmem33	816	1125	567	2803	1944	1329	2259	1851	2354	1813	1142	1326	1200	1462	2133	579	997	1707	2471	1208	689	1835	3236	2729	689	2934	345	805
AV051173	0	0	0	47	238	71	26	42	66	20	83	78	130	0	0	0	51	0	0	0	0	0	0	4	0	0	74	36
Cnep1r1	759	907	150	1093	464	948	1110	1295	3577	1641	814	2100	1176	817	724	743	1323	2848	621	1337	233	201	647	626	177	1471	886	440
Sf1	279	1364	1853	636	493	342	97	907	1917	555	352	154	2585	1768	1294	1335	1359	1215	1669	1980	3292	2986	2615	3186	2349	2490	2001	903
Rabggtb	1731	1123	371	472	916	1043	932	581	1410	2049	446	1075	536	1195	1412	387	549	1031	1569	1073	1100	1731	1644	2015	1607	1855	1021	2059
Dok3	0	4	0	4	20	94	0	45	0	0	96	682	0	0	0	0	0	0	0	0	422	0	0	0	0	8	0	0
Dner	29	0	0	0	0	0	902	0	0	0	251	0	0	0	0	0	116	0	4	0	0	0	20	0	0	0	0	0
Rabggta	0	4	0	10	654	105	693	0	0	0	0	0	0	826	454	0	146	139	0	0	0	585	581	44	0	258	215	0
Dok6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dok7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dok4	379	0	0	196	0	143	0	0	0	376	0	0	0	856	0	0	0	0	86	0	0	0	0	0	0	0	0	0
Dok5	0	0	0	0	0	0	0	0	81	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rom1	0	0	0	0	0	0	0	30	0	135	128	0	0	0	0	0	113	4	0	4	0	0	0	172	0	0	0	0
Melk	1354	2685	546	2286	382	1116	1689	2353	1789	670	1058	2170	2202	5083	1279	1254	647	1568	1230	3235	1541	3132	2340	2202	116	1726	1492	2480
Scp2d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims2	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Rims3	0	0	5	0	0	4	0	515	204	0	0	0	68	0	170	0	169	4	0	0	0	84	359	234	0	152	50	0
Igbp1	754	473	149	249	269	292	78	91	849	266	189	157	420	1381	1343	703	778	301	92	368	2035	1833	962	1624	1002	830	1524	3293
Olfr1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rangap1	73	2049	857	262	1850	1385	1396	1530	2188	2713	955	1488	2095	1545	1666	4591	377	1644	2321	1146	3921	8138	4633	2351	2036	2955	841	2626
Cytip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddhd1	0	510	0	0	48	61	20	6	491	0	168	0	4	0	0	0	0	0	0	4	0	449	124	0	153	201	0	0
Ddhd2	1988	1793	529	313	2644	1078	626	1135	2483	1081	725	1506	398	1321	842	491	228	1833	20	504	1253	783	473	510	1426	2156	1175	1316
Pdzd11	4135	2431	1553	1823	2182	1803	3643	428	5942	3111	2606	2140	1417	1203	578	2166	1398	1105	1274	2462	3452	2586	1141	2399	3567	2627	1935	1304
Mir3057	1	1	0	1	1	1	0	1	1	6	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
Mir3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3058	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cdk11b	2250	1715	3196	2116	2300	2068	2561	855	5122	1424	1578	1221	1153	1933	2258	2381	1137	2439	2515	4320	1982	1380	1751	1576	2411	2232	1762	2242
Slc25a1	0	8	0	0	164	4	201	0	0	0	90	0	284	0	12	592	184	8	0	17	0	0	0	0	386	447	0	0
Gm5801	52	23	24	25	37	34	34	46	105	22	42	28	16	23	22	12	16	10	11	18	18	19	27	22	24	18	23	9
Clock	0	0	29	1494	2113	478	537	35	1787	741	383	242	894	708	0	0	5	4	394	0	86	0	528	0	79	4	68	771
Wisp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wisp3	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wisp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt222	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcgr	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F12	0	0	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
F10	0	11	8	4	0	0	0	0	2	0	0	0	9	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0
F11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk38l	546	2027	1263	1757	251	1302	1133	1307	2222	2055	1152	391	48	125	137	468	99	4	1073	0	466	424	82	73	426	108	145	635
9430020K01Rik	28	84	0	11	0	161	16	316	0	0	450	0	4	0	0	0	0	0	0	0	4	62	0	0	5	0	0	0
Cacng3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacng4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0
Pxt1	159	0	139	0	200	23	0	332	168	247	0	444	0	0	0	0	0	0	0	0	0	5	143	0	4	0	0	0
Ifitm3	4	0	3	8	183	24	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0
Ifitm2	0	3	0	204	0	0	0	0	0	0	250	0	417	2447	1600	255	637	2658	93	1296	0	0	0	107	0	0	0	0
Ifitm1	0	7	0	77	0	53	206	0	315	353	269	84	0	421	310	0	121	222	4	1167	269	227	16	735	0	263	9	607
Ifitm6	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifitm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scd2	0	0	21	0	0	0	19	0	0	4	0	441	712	614	0	4	0	0	716	789	866	85	0	258	794	347	0	4
Scd3	4431	2919	2648	6922	694	411	2001	2179	0	872	426	449	381	5	213	229	0	461	7	0	356	1328	0	256	595	1731	388	4
Kdm6b	562	723	428	187	2447	442	636	1267	414	286	296	479	1252	1455	284	1306	518	1382	409	437	590	203	746	326	1768	347	270	318
Scd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D3Bwg0562e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC052040	0	12	0	0	0	0	171	543	211	1045	0	520	536	1327	2011	436	30	515	842	479	1945	702	1202	583	34	210	593	1043
Dcp1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcp1a	8	0	190	1847	244	644	1137	99	986	583	432	1178	192	0	68	0	147	499	0	0	328	310	642	97	10	643	249	10
Cd97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfpl4	194	8	0	0	0	0	261	0	4	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micalcl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9930021J03Rik	0	151	172	122	0	59	102	0	0	0	0	5	0	0	137	0	129	77	12	4	638	64	163	91	740	0	0	0
2610206C17Rik	44	153	66	3	0	0	86	0	46	0	0	0	0	0	0	0	0	0	98	0	0	172	0	122	43	0	0	39
Tnp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1h	231	0	0	476	319	0	0	0	0	115	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfsf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Man1a2	198	1256	390	402	1155	1531	1752	997	1861	1384	632	1798	2848	1058	628	1707	238	382	3149	1686	3359	752	2327	1110	3463	858	869	2524
Oas1a	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam71f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1c	834	281	0	301	164	286	732	4	207	376	88	254	0	0	0	0	4	0	0	1072	72	14	0	0	0	0	0	0
Oas1b	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1e	82	0	22	0	0	268	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
Oas1d	1211	1261	1682	476	3184	801	0	1670	440	626	564	1570	0	0	429	0	12	0	134	119	0	260	115	0	1246	0	4	0
Oas1g	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oas1f	0	0	0	0	359	0	151	0	0	0	0	269	0	0	0	0	0	0	0	0	8	0	0	101	0	6	132	0
Synj2bp	86	1632	797	26	1968	90	2164	754	410	429	136	769	402	0	642	293	91	11	8	0	718	1179	0	436	0	591	624	1291
Hspa4l	0	0	0	0	1242	0	57	0	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700015E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptp4a1	8662	6012	4763	5868	6190	5221	8558	4330	8483	4181	3753	7750	6317	8178	3310	3558	1563	5904	2051	4770	9788	12114	7897	7490	4334	9337	5569	7663
Ptp4a3	0	0	19	0	1275	204	0	88	0	0	43	234	0	0	0	0	575	0	0	4	0	216	0	540	0	0	105	115
Ptp4a2	3020	3929	4698	2860	4770	2746	3790	2841	5871	3967	2021	3505	2331	4860	2496	1802	2266	4221	2934	3759	7978	4749	2218	3057	1788	4795	3502	6231
Snord123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igf2bp3	805	30	230	473	1765	365	246	0	49	16	224	1552	62	90	253	116	106	0	0	0	1104	10	262	0	243	143	0	0
Igf2bp2	783	957	2485	858	1760	753	1066	260	1110	158	1101	570	1718	1476	874	869	827	1008	12	2440	3506	2472	1054	5092	1691	1929	1490	2189
2010002M12Rik	0	0	0	103	0	114	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klra2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
Klra1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir5046	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
Zfp553	0	0	177	6	625	163	506	0	0	3	43	3	1462	372	71	37	360	0	0	0	0	0	0	186	483	466	0	0
Olfr1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Olfr1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igf2as	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl4	0	0	0	0	0	11	58	0	508	0	24	0	0	0	0	0	0	0	0	0	0	16	438	0	43	401	130	0
Efcc1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	124	0	0	0	0	0
Zfp672	0	0	5	153	12	87	433	276	527	529	307	624	180	15	308	0	1	103	0	7	0	493	262	26	4	449	0	0
Zfp677	2295	0	548	187	11	0	146	0	408	0	739	306	0	0	0	5	0	8	0	573	4	0	0	0	0	231	4	0
2610100L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polr1a	406	620	939	978	168	603	662	37	968	537	492	95	1057	1879	1638	888	944	733	3342	1101	2532	1706	501	1096	983	1030	901	617
Polr1b	62	177	2772	147	173	573	794	508	1428	848	593	900	0	1234	1475	980	1992	1285	31	1198	445	1413	1837	246	1775	695	564	322
Polr1c	11800	7558	5573	7177	8409	3764	4564	5163	6216	12195	3044	7987	4418	10266	6113	5666	4883	7079	11015	9312	4620	5720	6881	6161	4978	6736	5426	3388
Polr1d	8278	7196	5387	8807	8794	5787	14448	6618	11895	10478	5971	11657	7667	14656	9948	7240	8124	7738	7155	9331	4016	7906	6438	8223	5410	8540	6552	7752
Polr1e	6741	5080	2804	8942	4139	1808	3291	1455	1967	3680	1757	3272	456	934	2800	1416	692	2092	1155	1378	774	2108	1122	1627	3684	2365	3003	3460
Sox21	0	0	0	4	289	189	672	317	158	0	4	231	1613	0	558	67	431	292	181	245	0	2969	1913	114	0	379	59	255
Qrich2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qrich1	95	437	1341	0	663	272	393	849	2165	296	679	780	2222	744	1390	1098	164	529	0	793	362	1611	872	603	736	222	255	894
Vnn1	67	106	0	0	413	0	0	0	554	0	51	0	7460	4052	5064	178	1694	946	2899	2342	0	2782	456	1969	0	1178	723	4
Olfr50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ldoc1l	0	0	0	0	0	56	0	129	0	0	32	0	0	4	174	0	115	4	0	0	0	0	0	0	0	0	0	0
1500016L03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oaz2	888	1598	2033	795	1317	1367	3483	591	1972	718	1298	710	2151	1828	1964	1121	740	833	5370	1879	2598	1358	1543	955	1944	1710	1703	2166
Oaz3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Oaz1	3279	4733	4355	4451	8143	5198	8627	5657	10505	12164	4702	11010	7687	10142	8475	7655	5141	5855	10535	10281	7714	7344	5578	4993	3728	6055	4287	6769
Magel2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smpdl3b	0	0	5	0	0	258	0	0	0	0	0	0	0	0	8	0	634	254	0	0	0	0	165	124	104	81	479	0
Smpdl3a	0	0	0	4	1069	0	559	1005	581	8	112	112	4285	7030	2756	2869	5160	4027	4868	6900	1586	1113	677	779	1129	13	1795	1985
