gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	ICM_4_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM	TE_4_FPKM
Hoxb6	0.0	0.0	0.144803	0.0	0.331559	0.0	0.0	0.830064
Hoxb5	0.0	0.0	2.13652	0.0	0.0	0.0	0.034626	0.206445
Mir10a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb4	0.1875	0.974016	0.0	0.0	0.083872	0.0	0.13949	0.061016
Hoxb3	0.0	0.034529	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hoxb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Skap1	0.0	0.0	0.0	0.103281	0.0	0.0	0.0	0.0
Snx11	0.0	0.0	0.0	0.0	0.164493	0.0	0.026013	0.06417
Cbx1	67.181313	48.74548	47.567673	46.20269	50.920429	100.675407	39.226341	44.911552
Gm11517	32.062092	37.767632	24.714767	32.630165	30.089497	50.452442	43.043209	45.656307
Nfe2l1	1.0273	0.0	0.0	0.0	2.127545	0.0	0.403086	0.881228
Copz2	0.0	0.629997	0.0	0.0	0.117955	0.010182	0.565353	0.242267
Mir152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdk5rap3	10.999312	12.047947	19.070097	10.025016	11.31727	12.178009	10.875682	14.514812
Prr15l	2.51618	2.224874	0.0	0.825911	0.593117	0.0	0.625088	0.371666
Pnpo	2.882283	7.302155	7.737892	3.667155	4.34933	7.377091	3.64966	5.357595
D030028A08Rik	1.257954	0.128911	0.482083	1.314604	0.952419	0.134712	0.582833	0.337032
Sp2	8.611931	17.621828	10.019463	7.45141	8.714832	1.443655	9.652101	11.766466
Sp6	1.333673	3.543051	1.239954	1.35867	2.079526	4.31272	2.100694	1.564748
Scrn2	0.251257	0.0	0.237743	0.923914	0.430525	0.0	0.384222	0.409675
Lrrc46	0.0	0.18036	0.304209	0.0	0.710499	2.068483	0.06292	0.120622
Mrpl10	19.95573	27.661623	13.371398	27.533535	28.535435	38.250519	25.848448	24.133194
Osbpl7	5.175501	11.476184	7.665408	4.557097	13.65222	32.339287	13.399202	13.999448
Tbx21	0.0	0.0	0.0	0.0	0.128817	0.162815	0.0	0.0
Tbkbp1	0.197608	0.105296	0.0	0.307186	0.149699	0.702963	0.18505	0.209101
Kpnb1	165.119293	145.611008	141.782257	134.449371	150.148865	136.744156	132.399933	139.405167
Npepps	21.064272	20.088116	36.492973	25.568829	23.553415	18.805655	23.882423	19.997726
Mrpl45	20.702244	37.372345	25.155739	29.763428	20.797987	29.464109	27.164518	26.981991
Gpr179	0.016709	0.044166	0.008325	0.0	0.03544	0.036417	0.056507	0.008439
Socs7	5.527047	6.333497	3.36214	2.814897	4.110441	5.92566	2.751002	2.831742
Arhgap23	1.466766	2.017614	2.112867	1.052871	2.705549	2.956339	2.223439	2.629416
Srcin1	0.073162	0.0	0.083955	0.052246	0.0	0.0	0.040604	0.039339
E130012A19Rik	37.334312	32.345528	20.822742	12.043886	13.663016	19.967278	7.259839	9.456326
Mllt6	18.371435	17.546524	11.085404	10.693368	13.340825	20.787842	8.274933	8.173664
Cisd3	14.40145	0.0	0.934453	8.664509	3.928941	6.8217	4.204532	2.052259
Pcgf2	0.0	0.0	0.01619	0.0	0.0	0.028092	2.573356	0.029821
Psmb3	361.690369	349.483673	250.745804	252.127441	291.386108	366.909332	311.946075	271.661469
Pip4k2b	6.171308	18.619135	8.942947	3.977839	4.00327	5.477113	5.069969	4.988163
Cwc25	12.389717	9.375315	4.785516	3.761122	7.209833	6.411694	4.992378	5.613755
1700001P01Rik	0.217851	0.207162	0.0	0.0	1.214018	0.0	0.089429	0.178583
Rpl23	424.246582	474.55368	630.72113	548.255798	497.180542	600.691711	540.366699	504.35611
Snora21	30.560539	9.916617	24.049089	14.134169	18.159508	0.457102	8.918355	9.831956
Lasp1	32.384552	48.472935	22.297731	21.262419	71.070839	106.796288	47.196934	48.031487
B230217C12Rik	0.0	0.0	0.0	0.0	0.184323	0.0	0.0	0.0
Fbxo47	0.213986	0.348166	0.0	0.089702	0.367618	0.0	0.80141	1.319175
Plxdc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053896
Arl5c	0.0	0.0	0.0	0.0	0.132046	0.0	0.0	0.0
Cacnb1	0.0	0.0	0.059561	0.728804	0.0	0.487416	0.413043	0.255349
Rpl19	6.826942	22.361298	5.284474	5.668346	8.866798	0.0	10.029223	12.709941
Stac2	4.370841	6.964543	3.685974	3.244177	10.054	9.469678	6.16969	8.096685
Fbxl20	35.539722	26.182259	24.567865	28.701374	10.862547	7.102464	8.12376	8.965602
Med1	3.507063	5.821888	5.556577	5.845581	6.972213	3.272629	11.5396	4.615637
Cdk12	30.547766	15.104747	16.701904	12.561092	23.113121	45.876923	15.889368	13.326243
Mir5119	0.67929	8.000703	2.948572	13.280067	10.019868	11.971407	4.026629	3.933417
Neurod2	0.0	0.0	0.0	0.0	0.0	0.0	0.062784	0.0
Ppp1r1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stard3	9.687524	5.543758	6.987837	11.654723	9.294521	3.89704	5.410673	4.980422
Tcap	0.0	0.0	0.0	0.0	0.0	1.557904	0.0	0.082578
Pnmt	0.0	0.759834	0.0	0.0	0.0	0.0	0.0	0.0
Pgap3	0.548864	0.120723	0.114845	0.414858	0.580847	0.0	0.330641	0.42317
Erbb2	7.810976	4.617028	12.036912	5.401887	20.708088	17.161787	16.556877	17.038616
Mien1	203.400223	170.943268	169.898773	120.559135	197.213287	107.046692	214.595184	198.336212
Grb7	17.149979	12.846673	13.132174	15.125072	18.414246	27.842236	16.16144	22.182043
Ikzf3	0.0	0.0	0.0	0.0	0.10696	0.0	0.024031	0.076412
Zpbp2	0.0	0.0	0.0	0.0	0.467471	0.0	0.360053	0.499247
Ormdl3	30.1455	18.297878	11.569138	15.126067	19.246481	19.698675	13.68707	15.07708
Gm12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gsdma3	1.853278	1.30786	0.329509	1.479241	2.457882	0.0	2.157834	4.944228
Gsdma2	0.0	0.0	0.0	0.17921	0.0	0.0	0.0	0.0
Gsdma	0.287495	0.0	0.0	0.425817	0.0	0.0	0.048167	0.296364
Psmd3	81.176292	97.893509	38.272594	35.554317	72.016487	124.401749	45.639423	47.050049
Csf3	0.0	0.0	0.0	0.02987	0.135138	0.0	0.114944	0.0
Med24	22.547724	12.975422	17.23403	9.660042	14.210475	16.268661	15.349335	16.057316
Thra	2.367345	2.308339	1.08241	0.617941	0.765403	1.390333	0.960045	0.986555
Nr1d1	0.921738	0.918426	0.127183	1.373649	2.624254	3.0944	1.926912	1.171962
Msl1	23.47114	24.983185	18.086182	20.943773	26.951046	14.22127	24.356939	26.478502
Gm12359	4.900447	5.322464	0.288329	0.053815	1.038112	0.91625	0.238297	0.632923
Casc3	26.205851	31.433527	20.932619	19.648264	29.100973	52.597691	24.835344	29.949678
Rapgefl1	3.869434	11.120788	3.202806	2.714996	5.172711	5.453751	5.395886	4.5859
Wipf2	18.788498	11.716101	11.692757	8.481175	13.771376	21.17844	10.309952	10.644492
Cdc6	14.647339	13.544343	14.123176	14.99652	18.61339	23.86504	20.391796	14.784071
Rara	1.224286	0.0	0.0	0.0	0.704944	0.0	0.0	0.0
Gjd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Top2a	76.89373	79.487213	120.574249	129.348267	99.245987	69.829521	107.240425	109.33036
Igfbp4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tns4	0.0	0.355862	0.716583	0.443711	3.628432	6.38672	0.610649	1.01573
Ccr7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smarce1	39.774475	36.534386	30.303593	31.207623	32.371277	39.694874	30.462673	33.559837
Krt222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt25	0.0	0.0	0.0	0.0	0.298409	0.0	0.0	0.0
Krt26	0.0	0.0	0.0	0.0	0.0	0.0	0.151504	0.0
Krt27	0.0	0.0	0.0	0.0	0.0	0.0	0.062964	0.050867
Krt28	1.142016	0.0	0.054476	0.0	0.285315	0.0	0.0	0.289161
Krt10	0.140957	0.086837	1.268874	0.921452	0.607455	0.0	1.554994	1.24177
Krt12	0.0	0.0	0.135606	0.0	0.0	0.0	0.0	0.0
Krt20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt23	0.0	2.928845	0.0	0.0	0.456264	0.0	0.094361	0.101733
Krt39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt40	0.0	0.0	0.0	0.053279	0.0	0.0	0.0	0.0
Krtap3-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap3-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07107
Krtap3-1	0.0	0.193797	0.0	0.0	0.0	0.0	0.0	0.0
Krtap1-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap1-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap1-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap9-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap2-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11564	0.0	0.0	0.0	0.0	0.0	0.0	0.09501	0.0
2300003K06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap4-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap9-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap31-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm11565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap31-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap9-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krtap17-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt33a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt33b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt19	0.0	0.0	0.0	0.0	1.389347	0.0	0.095632	0.0
Krt9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt14	0.0	0.0	0.0	0.0	0.0	0.0	0.399156	0.0
Krt16	0.0	0.0	0.0	0.0	0.0	0.0	0.513543	0.0
Krt17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Krt42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eif1	198.110962	179.158157	196.423737	193.822144	227.784027	289.104645	194.893448	201.223404
Gast	3.504772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hap1	0.072554	0.892082	1.481023	0.488858	0.51236	0.190325	0.44036	0.45857
Jup	19.144442	22.393072	16.422667	12.988349	25.308037	40.016205	15.803769	17.443583
Leprel4	0.669022	0.0	0.0	0.243208	0.088952	0.0	0.0	0.230617
Fkbp10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nt5c3b	1.128694	0.0	0.0	0.0	0.786944	0.0	0.11264	0.0
Klhl10	0.241088	0.527322	2.174244	0.0	0.409837	1.298705	1.100414	1.911183
Klhl11	19.793049	5.618755	13.977613	4.982989	12.271013	11.43829	12.080212	8.534348
Acly	20.78731	23.251249	24.090748	26.544525	34.765522	83.816292	34.943672	44.775043
Ttc25	2.021954	0.466718	0.598944	0.15796	0.152302	0.235914	0.181761	0.600192
Cnp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dnajc7	85.169785	106.734375	147.077484	135.162582	105.278305	116.170555	153.419296	153.201035
Nkiras2	8.240414	16.846493	11.338851	3.937696	14.927959	32.460701	9.045892	12.099806
Zfp385c	1.450608	0.0	0.212009	0.197443	0.0	0.0	0.016052	0.02871
Dhx58	0.148638	0.199145	0.284477	0.181624	0.858167	0.0	0.160927	0.286116
Kat2a	25.466776	38.336365	25.999035	18.213343	25.150021	12.465323	17.77935	18.605066
Hspb9	7.815217	1.022847	1.579827	0.0	2.534535	0.277318	0.349418	1.585948
Rab5c	86.716644	96.5718	60.09494	78.093224	75.924858	98.063263	67.588173	68.577499
Kcnh4	0.0	0.0	0.0	0.0	0.114793	0.0	0.0	0.0
Hcrt	0.0	0.696708	0.222519	0.128584	0.0	0.0	0.0	0.368088
Ghdc	13.611229	7.015356	6.495933	21.514927	12.606083	9.313495	12.259322	12.867466
Stat5b	0.116413	1.067095	0.138921	0.154577	0.28885	0.063255	0.368848	0.445414
Stat5a	1.225352	0.762035	0.362402	2.250331	1.481969	1.239688	1.248882	2.744332
Stat3	0.0	20.56811	5.457266	10.184042	1.934038	35.599556	5.358209	5.504907
Ptrf	4.582563	1.15256	3.438212	2.460257	1.630931	0.937921	1.122342	0.659332
Atp6v0a1	0.0	1.305784	0.039177	0.968387	0.037941	0.0	0.054562	0.147205
Naglu	0.641765	1.388574	0.59809	0.0	0.088478	0.729893	0.206099	0.079675
Hsd17b1	0.57384	3.1392	0.677491	0.339356	0.249613	0.0	0.348945	0.59441
Coasy	18.398573	14.040226	12.654242	11.568142	15.822366	24.267235	12.968246	16.207634
Mlx	1.136062	1.50807	0.994241	0.0	0.014579	4.197081	0.437355	0.755823
Psmc3ip	13.419756	21.908253	28.660015	20.170435	18.638569	22.662268	14.53061	15.633565
Fam134c	5.427772	0.961392	0.029972	3.735887	8.13646	10.627542	0.0628	0.0
Tubg1	22.814825	20.850637	14.821663	7.146622	18.360363	23.534378	9.59492	8.530874
Tubg2	0.0	0.0	0.0	0.426063	0.046221	0.0	0.147485	0.273927
Plekhh3	0.263729	0.468681	0.037873	0.035804	0.368264	1.874733	0.155465	0.253729
Ccr10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cntnap1	0.926543	0.129851	0.538819	0.169796	0.653321	0.293435	0.082196	0.052314
Ezh1	24.171251	27.618969	20.846228	22.54846	10.52118	8.802743	8.12366	9.08331
Ramp2	2.620197	0.534795	0.0	0.339968	0.753993	1.523231	0.10442	0.356766
Vps25	166.835754	155.891006	119.349449	131.910095	127.560501	128.357819	111.411659	110.920151
Wnk4	2.244509	1.5294	0.391756	0.076845	0.701502	0.241709	0.23365	0.378395
Coa3	50.737259	69.073242	59.286114	37.029976	42.497005	64.569138	45.982063	56.509132
Cntd1	0.651217	4.581665	1.946489	4.30796	2.631462	7.133147	1.130339	0.960732
Becn1	32.434696	26.904066	30.203373	22.434381	32.234062	18.923573	26.475449	25.475409
Psme3	85.567139	66.664932	60.059185	57.565941	63.307114	88.713112	57.395512	56.423637
Aoc2	0.0	0.0	0.370789	0.475032	0.900504	0.752103	0.914407	0.255353
Aoc3	0.0	0.89361	0.0	0.0	0.125374	0.128433	0.0	0.0
G6pc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aarsd1	50.714569	52.504246	39.337891	32.012646	32.516838	20.592699	26.224678	30.410528
Ptges3l	1.281359	0.610399	1.142002	2.692197	2.035123	0.0	1.356221	0.777997
Rundc1	8.921117	6.851065	4.137202	6.477113	4.114019	8.152761	3.59787	4.137057
Rpl27	749.07489	788.735474	891.053101	821.562378	733.306274	906.480408	758.538879	738.187927
Ifi35	2.243087	2.090423	0.949274	1.566438	1.816454	1.724804	0.932059	1.128668
Vat1	19.335821	26.119787	10.059822	12.5574	15.503927	27.949947	9.768674	11.935357
Rnd2	10.71769	13.870144	5.118731	0.247167	7.638857	3.009156	4.949975	4.942866
Brca1	30.674389	24.097048	27.90251	29.315128	21.644224	12.788293	21.092066	18.081285
Nbr1	32.807621	27.907438	32.449841	26.640894	33.511356	23.299192	33.28627	30.014589
Tmem106a	13.357292	8.888324	8.165142	3.96247	3.073581	5.92209	2.97746	3.616773
Rdm1	21.652561	17.304077	7.231132	11.800453	9.694561	23.143167	9.609166	12.013498
Arl4d	1.671683	1.228129	1.564764	1.161364	1.650206	2.356339	1.272747	0.814559
Dhx8	16.463531	12.730574	13.395899	14.894332	17.417936	24.454758	16.985025	15.609514
Etv4	1.087667	0.0	0.0	0.0	0.36419	0.200397	0.201756	0.146441
Meox1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070909
Sost	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dusp3	1.026837	1.653285	2.978548	2.481374	5.461234	5.087923	4.347468	4.572012
1700006E09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.305575
Mpp3	0.02182	0.0	0.0	0.0	0.096224	0.0	0.113824	0.041025
Cd300lg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mpp2	0.0	0.0	0.0	0.0	0.040218	0.0	0.023517	0.037159
Ppy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pyy	0.0	0.685397	0.652823	0.467092	0.438321	0.0	0.0	0.453354
Nags	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem101	9.320688	7.91076	6.300338	7.435676	6.227143	3.351492	3.253835	4.221
Lsm12	92.246681	84.658302	75.006897	70.561897	99.196663	128.137054	88.620697	83.192795
G6pc3	20.11639	15.132032	16.247528	13.484633	16.116533	22.030094	9.716772	12.223124
Hdac5	2.688744	2.363986	0.780295	1.721245	1.918472	1.180083	0.811445	1.361773
BC030867	25.699253	40.819462	21.778412	24.726231	21.858122	27.76045	18.956133	17.887617
Asb16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmub2	7.949362	15.452835	4.100321	3.018754	7.790978	8.328464	6.267608	4.88104
Atxn7l3	1.121391	8.041087	1.607709	1.759547	0.789114	1.049209	2.297732	0.316274
Ubtf	5.03428	1.377344	1.932826	3.552659	1.443327	0.0	3.692646	1.130215
Slc4a1	0.919788	0.0	0.035655	0.073108	0.024084	0.0	0.043229	0.102474
Rundc3a	6.808245	4.970109	0.11583	1.915105	1.612688	2.643416	0.839064	0.842828
Slc25a39	60.664188	59.896549	38.945553	31.138599	50.120701	75.738693	34.123249	31.530474
Grn	132.279663	141.943512	101.60704	101.564644	144.155594	145.967682	125.458458	133.75145
Fam171a2	0.165045	1.020911	0.766326	0.0	0.385406	1.473354	0.355946	0.650852
Itga2b	1.116796	1.550702	0.235685	1.797682	0.498582	0.382307	0.214138	0.384507
Gpatch8	35.170208	29.978798	19.431961	15.985443	26.294647	30.941753	16.319735	14.43717
Gm11627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fzd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2810433D01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm1564	0.038101	0.416085	0.722441	0.358945	0.459422	0.586528	0.381855	0.730137
Ccdc43	70.474632	48.839828	57.475891	64.79776	46.431923	34.980236	56.84594	49.284992
Adam11	0.0	0.0	0.079493	0.0	0.0	0.0	0.0	0.060086
Gjc1	0.0	0.169621	0.0	0.254189	0.0	0.124294	0.0	0.019473
Higd1b	0.97625	0.0	0.0	0.47205	0.663443	0.650531	0.0	0.0
Eftud2	0.219533	13.082777	3.011908	3.338446	2.359794	37.814068	6.55915	1.382078
Ccdc103	0.0	0.0	0.13519	0.0	0.0	0.0	0.0	0.0
Fam187a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gfap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif18b	39.106857	34.724155	20.530252	26.345438	36.859249	45.098324	28.798801	30.618814
C1ql1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2410004I01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dcakd	69.699959	67.763535	32.142235	41.083923	31.74312	43.903088	20.178396	30.422434
Nmt1	45.171238	36.964165	37.551544	34.626995	52.967339	68.456833	45.30822	46.572384
Plcd3	6.094562	0.699067	0.680291	1.058679	4.266024	5.372814	3.507106	2.572234
Acbd4	1.723376	1.448756	2.352892	1.777492	4.816154	3.37807	6.336636	4.766773
Hexim1	10.324577	15.766815	10.368111	7.553761	12.087479	6.459665	8.098159	8.905474
Hexim2	0.0	0.0	0.0	0.008518	0.0	0.0	2.689731	0.009567
Fmnl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spata32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Map3k14	0.0	0.0	0.0	0.0	0.052519	0.404754	0.03383	0.0
Arhgap27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plekhm1	19.148867	17.906889	15.515239	15.937179	20.73555	15.252289	16.30307	17.006393
Gm884	0.060677	0.0	0.014783	0.055981	0.037944	0.0	0.035812	0.080895
Lyzl6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rprml	1.450779	0.0	0.0	0.0	0.0	0.0	0.304986	0.073026
Gosr2	23.255848	31.301178	15.361835	19.827312	23.397062	19.17247	23.415514	24.523533
Wnt9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wnt3	0.12948	0.0	0.02604	0.072611	0.068527	0.0	0.0	0.0
Nsf	24.742146	26.110838	22.931866	19.947765	29.89216	18.951599	25.683798	25.171787
Arf2	7.0728	5.64568	9.527949	6.49205	14.429487	13.406396	12.358912	10.709599
Crhr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sppl2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mapt	0.255513	0.731331	1.275877	0.0	0.400685	1.173289	0.001414	0.947925
Kansl1	40.979305	46.295242	40.644833	42.106888	36.485802	51.507664	34.976929	35.39365
Cdc27	47.722572	35.898926	46.457645	55.64761	45.356369	38.56636	54.029022	46.394928
Myl4	0.0	0.0	0.0	0.361865	0.31025	0.0	0.295618	0.0
Itgb3	0.602446	0.0	0.0	0.037905	0.103456	0.0	0.221254	0.189593
Efcab3	0.0	0.425795	0.294793	0.0	0.0	0.0	0.0	0.185116
Mettl2	16.207863	16.861229	10.478938	11.600149	13.275156	16.816832	12.752347	11.886642
1700052K11Rik	6.8819	3.845832	3.539846	3.550461	2.257181	2.167677	1.805704	1.622645
Tlk2	17.521517	23.156645	15.839901	31.79352	22.514984	36.39135	15.98421	17.929893
Mrc2	0.0	0.0	0.0	0.014277	0.0	0.0	0.0	0.0
March10	0.0	0.0	0.0	0.0	0.071363	0.0	0.035844	0.0
Tanc2	1.036665	0.286558	1.957	1.954314	1.070029	1.98307	1.330667	1.139469
Cyb561	4.468482	1.392907	5.87145	8.215133	5.117104	5.161246	6.998685	8.369153
Ace	1.755629	0.413242	1.026089	0.844587	1.655974	2.427895	0.877174	1.062783
Kcnh6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dcaf7	18.123083	19.331259	23.018143	19.883167	20.156216	17.571028	18.512896	23.081642
Taco1	10.91149	18.239317	14.82527	8.264894	10.735425	15.626545	6.734466	9.67487
Map3k3	20.891455	8.857537	9.552722	13.508527	14.010826	18.054586	11.37567	12.885777
Limd2	6.301587	5.850289	4.319564	2.783136	5.371472	7.634758	4.174461	3.608061
Strada	25.322813	16.583134	10.934649	23.212841	27.590956	41.518261	22.806496	22.241766
Ccdc47	74.310196	62.039944	115.588608	106.377335	76.464264	66.126862	123.235207	122.866287
Ddx42	24.154499	23.035721	31.236809	23.107267	30.085253	21.783958	26.050154	22.456642
Ftsj3	78.386803	66.413933	46.290882	50.679752	62.507572	53.673714	48.242363	50.804245
Psmc5	288.288574	247.687988	306.177399	283.210327	242.878998	277.162079	331.5625	309.551819
Smarcd2	0.521322	2.654545	9.673075	5.412807	8.417419	0.0	3.294303	3.233432
Tcam1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052242
Gh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd79b	0.324099	0.0	0.235895	2.194631	0.365877	0.416196	0.880761	0.653454
Scn4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310007L24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Icam2	1.769968	0.870008	0.828104	0.981057	0.566517	0.0	0.742288	0.339458
Ern1	8.528944	8.765605	3.283344	1.66908	5.781442	3.809158	3.487161	3.335567
Snord104	8.623987	28.323715	7.306943	5.279702	5.403959	23.507668	7.655152	2.226263
Tex2	25.598066	28.625074	25.75975	20.668734	33.325268	34.760895	25.443108	29.59169
Pecam1	25.995792	12.761957	36.466671	17.236233	4.98849	0.0	0.607436	5.123281
Milr1	0.063173	0.61209	0.0	0.0	0.051782	0.0	0.4146	0.0
Polg2	2.756374	3.197667	0.0	0.0	2.036882	0.0	3.024535	0.0
Ddx5	137.302551	137.41925	211.843445	212.703369	163.039291	118.383278	226.933624	208.846924
Mir3064	12.79434	24.03554	64.537239	44.832508	37.865036	12.543653	36.780998	35.358227
Cep95	1.259637	0.0	0.0	0.0	1.889583	4.188605	0.100928	1.450502
Smurf2	17.720026	30.685429	25.197304	26.140224	28.052895	26.898211	27.469519	29.334311
Kpna2	117.908066	107.71196	198.388809	195.469788	203.756302	183.046219	236.800598	231.199799
1810010H24Rik	1.076705	0.0	0.073807	0.0	0.5484	0.0	0.23895	0.142464
Bptf	39.919865	48.721367	40.920025	35.463825	50.811146	45.946815	46.637474	49.246273
Nol11	7.051427	3.871636	11.508529	7.146195	19.189211	13.72205	7.10019	6.746688
Pitpnc1	0.415376	0.511569	0.780791	1.392631	2.435374	2.397313	2.691135	2.334682
Psmd12	235.944397	193.289352	259.856689	261.645721	238.580383	161.857986	325.049744	299.019562
Helz	62.286987	57.531448	50.343002	52.833324	68.627899	84.87616	60.199379	67.920746
